cnt,dteday,holiday_0,holiday_1,hr,hum,mnth_1,mnth_10,mnth_11,mnth_12,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,season_1,season_2,season_3,season_4,temp_PCA,weathersit_1,weathersit_2,weathersit_3,weathersit_4,weekday,windspeed,workingday_0,workingday_1
304,2011-11-09,1,0,1.077961518343434,0.4808682401099487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,3,-1.1019139055623428,0,1
219,2011-11-09,1,0,1.2225912815433917,0.7400372733633993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,3,-0.24008619666704767,0,1
161,2011-11-09,1,0,1.3672210447433497,1.2583753398703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,1,0,0,0,3,-0.24008619666704767,0,1
114,2011-11-09,1,0,1.5118508079433075,1.2583753398703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,1,0,0,0,3,-0.24008619666704767,0,1
66,2011-11-09,1,0,1.6564805711432653,1.2583753398703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,1,0,0,0,3,-0.24008619666704767,0,1
24,2011-11-10,1,0,-1.670003982455765,1.2583753398703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,1,0,0,0,4,-0.24008619666704767,0,1
11,2011-11-10,1,0,-1.5253742192558073,1.2583753398703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,0,1,0,0,4,-0.24008619666704767,0,1
5,2011-11-10,1,0,-1.3807444560558495,1.62121198642513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,0,1,0,0,4,-0.24008619666704767,0,1
11,2011-11-10,1,0,-1.2361146928558915,1.62121198642513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,1,0,0,0,4,-1.2519325032385995,0,1
3,2011-11-10,1,0,-1.0914849296559337,1.62121198642513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,1,0,0,0,4,-1.2519325032385995,0,1
23,2011-11-10,1,0,-0.9468551664559759,1.9322148263292707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,4,-0.8018767102098295,0,1
114,2011-11-10,1,0,-0.8022254032560181,1.9322148263292707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,4,-0.8018767102098295,0,1
272,2011-11-10,1,0,-0.6575956400560602,1.62121198642513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,0,1,0,0,4,-0.500832678631301,0,1
436,2011-11-10,1,0,-0.5129658768561024,1.62121198642513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,0,1,0,0,4,-1.2519325032385995,0,1
211,2011-11-10,1,0,-0.3683361136561445,1.62121198642513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,0,1,0,0,4,-1.1019139055623428,0,1
117,2011-11-10,1,0,-0.22370635045618667,1.31020914652099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,0,1,0,0,4,0.10024854829974054,0,1
108,2011-11-10,1,0,-0.07907658725622882,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,0,1,0,0,4,1.7534736314166093,0,1
167,2011-11-10,1,0,0.06555317594372903,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,0,1,0,0,4,1.452429599838081,0,1
96,2011-11-10,1,0,0.21018293914368688,0.9473724999661597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,0,0,1,0,4,1.452429599838081,0,1
64,2011-11-10,1,0,0.3548127023436447,1.2583753398703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,0,0,1,0,4,0.7013297752307827,0,1
62,2011-11-10,1,0,0.49944246554360255,0.9473724999661597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,0,0,1,0,4,0.8513483729070389,0,1
73,2011-11-10,1,0,0.6440722287435604,0.9473724999661597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,0,1,0,4,0.10024854829974054,0,1
177,2011-11-10,1,0,0.7887019919435182,0.9473724999661597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,0,1,0,4,0.10024854829974054,0,1
273,2011-11-10,1,0,0.9333317551434761,0.9473724999661597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,4,-0.500832678631301,0,1
211,2011-11-10,1,0,1.077961518343434,0.4290344334592586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,4,0.10024854829974054,0,1
168,2011-11-10,1,0,1.2225912815433917,-0.037469826396951775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,0,1,0,0,4,0.7013297752307827,0,1
136,2011-11-10,1,0,1.3672210447433497,-0.2966388596504023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,1,0,0,0,4,0.4002857436522538,0,1
89,2011-11-10,1,0,1.5118508079433075,-0.5039740862531622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,1,0,0,0,4,0.7013297752307827,0,1
82,2011-11-10,1,0,1.6564805711432653,-0.2966388596504023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8239210075832399,0,1,0,0,4,-0.500832678631301,0,1
66,2011-11-11,0,1,-1.670003982455765,-0.5039740862531622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8629674091518283,1,0,0,0,5,0.4002857436522538,1,0
19,2011-11-11,0,1,-1.5253742192558073,-0.2966388596504023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9603027614712387,1,0,0,0,5,1.1523924044855678,1,0
11,2011-11-11,0,1,-1.3807444560558495,-0.2966388596504023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9993491630398271,1,0,0,0,5,0.7013297752307827,1,0
6,2011-11-11,0,1,-1.2361146928558915,-0.08930363304764188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0573795283497975,1,0,0,0,5,-0.200795483278788,1,0
8,2011-11-11,0,1,-1.0914849296559337,-0.08930363304764188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0573795283497975,1,0,0,0,5,-0.200795483278788,1,0
13,2011-11-11,0,1,-0.9468551664559759,-0.7113093128559226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0573795283497975,1,0,0,0,5,0.4002857436522538,1,0
46,2011-11-11,0,1,-0.8022254032560181,-0.9186445394586827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1937612822377959,1,0,0,0,5,1.1523924044855678,1,0
121,2011-11-11,0,1,-0.6575956400560602,-0.9186445394586827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1547148806692074,1,0,0,0,5,0.4002857436522538,1,0
258,2011-11-11,0,1,-0.5129658768561024,-1.0741459594107532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0966845153592373,1,0,0,0,5,1.452429599838081,1,0
201,2011-11-11,0,1,-0.3683361136561445,-0.9186445394586827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9993491630398271,1,0,0,0,5,2.3545548583476505,1,0
200,2011-11-11,0,1,-0.22370635045618667,-1.0741459594107532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.038654150049267,1,0,0,0,5,3.405691878307463,1,0
170,2011-11-11,0,1,-0.07907658725622882,-1.0741459594107532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9413187977298567,1,0,0,0,5,2.804610651376421,1,0
239,2011-11-11,0,1,0.06555317594372903,-1.0741459594107532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9413187977298567,1,0,0,0,5,2.5045734560239077,1,0
236,2011-11-11,0,1,0.21018293914368688,-1.3333149926642034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,1,0,0,0,5,3.405691878307463,1,0
247,2011-11-11,0,1,0.3548127023436447,-1.3333149926642034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,1,0,0,0,5,2.5045734560239077,1,0
216,2011-11-11,0,1,0.49944246554360255,-1.3333149926642034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,1,0,0,0,5,2.0535108267691227,1,0
238,2011-11-11,0,1,0.6440722287435604,-1.4888164126162735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7658906422732699,1,0,0,0,5,1.1523924044855678,1,0
310,2011-11-11,0,1,0.7887019919435182,-1.229647379362823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9022723961612682,1,0,0,0,5,1.1523924044855678,1,0
208,2011-11-11,0,1,0.9333317551434761,-1.229647379362823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8629674091518283,1,0,0,0,5,0.4002857436522538,1,0
199,2011-11-11,0,1,1.077961518343434,-1.229647379362823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9209977744617986,1,0,0,0,5,-0.500832678631301,1,0
109,2011-11-11,0,1,1.2225912815433917,-1.229647379362823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9209977744617986,1,0,0,0,5,-0.200795483278788,1,0
83,2011-11-11,0,1,1.3672210447433497,-0.9186445394586827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0183331267812088,1,0,0,0,5,-0.500832678631301,1,0
91,2011-11-11,0,1,1.5118508079433075,-1.229647379362823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9209977744617986,1,0,0,0,5,-0.200795483278788,1,0
73,2011-11-11,0,1,1.6564805711432653,-0.9186445394586827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.979028139771769,1,0,0,0,5,-1.2519325032385995,1,0
64,2011-11-12,1,0,-1.670003982455765,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3491269998671762,1,0,0,0,6,-0.8018767102098295,1,0
54,2011-11-12,1,0,-1.5253742192558073,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3491269998671762,1,0,0,0,6,-0.8018767102098295,1,0
46,2011-11-12,1,0,-1.3807444560558495,0.11803159355511855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3098220128577365,1,0,0,0,6,-1.2519325032385995,1,0
17,2011-11-12,1,0,-1.2361146928558915,0.37720062680856853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3491269998671762,1,0,0,0,6,-0.8018767102098295,1,0
7,2011-11-12,1,0,-1.0914849296559337,0.8955386933154696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5435391190651453,1,0,0,0,6,-0.8018767102098295,1,0
4,2011-11-12,1,0,-0.9468551664559759,0.6363696600620191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3678523781677066,1,0,0,0,6,-1.2519325032385995,1,0
7,2011-11-12,1,0,-0.8022254032560181,0.6363696600620191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.446203766745735,1,0,0,0,6,-0.500832678631301,1,0
27,2011-11-12,1,0,-0.6575956400560602,0.6363696600620191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.446203766745735,1,0,0,0,6,-0.200795483278788,1,0
101,2011-11-12,1,0,-0.5129658768561024,0.37720062680856853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.251791647547766,1,0,0,0,6,-0.200795483278788,1,0
160,2011-11-12,1,0,-0.3683361136561445,-0.08930363304764188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0183331267812088,1,0,0,0,6,-0.500832678631301,1,0
232,2011-11-12,1,0,-0.22370635045618667,-0.08930363304764188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8629674091518283,1,0,0,0,6,0.7013297752307827,1,0
315,2011-11-12,1,0,-0.07907658725622882,-0.4521402796024721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5511574998072427,1,0,0,0,6,0.7013297752307827,1,0
366,2011-11-12,1,0,0.06555317594372903,-0.9704783461093729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,6,0.7013297752307827,1,0
353,2011-11-12,1,0,0.21018293914368688,-1.3851487993148934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06499790909189487,1,0,0,0,6,0.7013297752307827,1,0
435,2011-11-12,1,0,0.3548127023436447,-1.3851487993148934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,1,0,0,0,6,0.8513483729070389,1,0
386,2011-11-12,1,0,0.49944246554360255,-1.747985445869724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,1,0,0,0,6,0.7013297752307827,1,0
361,2011-11-12,1,0,0.6440722287435604,-1.5924840259176536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,1,0,0,0,6,0.4002857436522538,1,0
285,2011-11-12,1,0,0.7887019919435182,-1.4888164126162735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,1,0,0,0,6,0.4002857436522538,1,0
203,2011-11-12,1,0,0.9333317551434761,-0.24480505299971222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,1,0,0,0,6,-0.200795483278788,1,0
171,2011-11-12,1,0,1.077961518343434,-0.6594755062052325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,1,0,0,0,6,0.4002857436522538,1,0
132,2011-11-12,1,0,1.2225912815433917,-0.6594755062052325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,1,0,0,0,6,0.7013297752307827,1,0
122,2011-11-12,1,0,1.3672210447433497,-0.8149769261573029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,1,0,0,0,6,0.7013297752307827,1,0
118,2011-11-12,1,0,1.5118508079433075,-0.8149769261573029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35674538060927385,1,0,0,0,6,0.4002857436522538,1,0
101,2011-11-12,1,0,1.6564805711432653,-0.24480505299971222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,1,0,0,0,6,-0.500832678631301,1,0
73,2011-11-13,1,0,-1.670003982455765,-0.24480505299971222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,0,1,0,0,0,-0.200795483278788,1,0
71,2011-11-13,1,0,-1.5253742192558073,0.16986540020580868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,0,-0.200795483278788,1,0
57,2011-11-13,1,0,-1.3807444560558495,-0.2966388596504023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6875392536952414,1,0,0,0,0,-1.1019139055623428,1,0
28,2011-11-13,1,0,-1.2361146928558915,-0.037469826396951775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,0,-0.8018767102098295,1,0
6,2011-11-13,1,0,-1.0914849296559337,-0.037469826396951775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7265856552638299,0,1,0,0,0,-0.8018767102098295,1,0
5,2011-11-13,1,0,-0.9468551664559759,-0.08930363304764188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8239210075832399,1,0,0,0,0,-0.500832678631301,1,0
23,2011-11-13,1,0,-0.8022254032560181,0.16986540020580868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8239210075832399,1,0,0,0,0,-0.8018767102098295,1,0
43,2011-11-13,1,0,-0.6575956400560602,0.16986540020580868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8629674091518283,1,0,0,0,0,0.10024854829974054,1,0
79,2011-11-13,1,0,-0.5129658768561024,0.16986540020580868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7846160205738,1,0,0,0,0,-1.2519325032385995,1,0
135,2011-11-13,1,0,-0.3683361136561445,-0.4521402796024721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.45382214748783234,1,0,0,0,0,0.7013297752307827,1,0
241,2011-11-13,1,0,-0.22370635045618667,-0.9704783461093729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,0,1.1523924044855678,1,0
295,2011-11-13,1,0,-0.07907658725622882,-1.177813572712133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,1,0,0,0,0,2.0535108267691227,1,0
354,2011-11-13,1,0,0.06555317594372903,-1.747985445869724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,0,1,0,0,0,2.0535108267691227,1,0
339,2011-11-13,1,0,0.21018293914368688,-1.747985445869724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,0,1,0,0,0,2.0535108267691227,1,0
371,2011-11-13,1,0,0.3548127023436447,-1.7998192525204137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,0,2.804610651376421,1,0
310,2011-11-13,1,0,0.49944246554360255,-1.0741459594107532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,0,1,0,0,0,1.1523924044855678,1,0
319,2011-11-13,1,0,0.6440722287435604,-1.7998192525204137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,0,1.7534736314166093,1,0
231,2011-11-13,1,0,0.7887019919435182,-1.8516530591711038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,1,0,0,0,0,1.1523924044855678,1,0
190,2011-11-13,1,0,0.9333317551434761,-1.8516530591711038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,1,0,0,0,0,1.1523924044855678,1,0
157,2011-11-13,1,0,1.077961518343434,-1.747985445869724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,1,0,0,0,0,1.452429599838081,1,0
139,2011-11-13,1,0,1.2225912815433917,-1.6443178325683436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,1,0,0,0,0,1.452429599838081,1,0
95,2011-11-13,1,0,1.3672210447433497,-1.3851487993148934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06499790909189487,1,0,0,0,0,0.4002857436522538,1,0
89,2011-11-13,1,0,1.5118508079433075,-1.1259797660614432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06499790909189487,1,0,0,0,0,1.7534736314166093,1,0
67,2011-11-13,1,0,1.6564805711432653,-0.6076416995545424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,1,0,0,0,0,0.8513483729070389,1,0
30,2011-11-14,1,0,-1.670003982455765,-0.1929712463490221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,1,0,0,0,1,0.7013297752307827,0,1
11,2011-11-14,1,0,-1.5253742192558073,0.014363980253738333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,1,0,0,0,1,0.8513483729070389,0,1
17,2011-11-14,1,0,-1.3807444560558495,0.014363980253738333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,1,0,0,0,1,1.452429599838081,0,1
7,2011-11-14,1,0,-1.2361146928558915,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,1,0.7013297752307827,0,1
5,2011-11-14,1,0,-1.0914849296559337,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,1,0.10024854829974054,0,1
19,2011-11-14,1,0,-0.9468551664559759,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,0,1,0,0,1,0.4002857436522538,0,1
114,2011-11-14,1,0,-0.8022254032560181,0.4808682401099487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,0,1,0,0,1,0.10024854829974054,0,1
322,2011-11-14,1,0,-0.6575956400560602,0.4808682401099487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2594100282898636,1,0,0,0,1,0.4002857436522538,0,1
452,2011-11-14,1,0,-0.5129658768561024,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1623332614113049,0,1,0,0,1,-0.200795483278788,0,1
233,2011-11-14,1,0,-0.3683361136561445,0.22169920685649877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.06499790909189487,0,1,0,0,1,1.1523924044855678,0,1
111,2011-11-14,1,0,-0.22370635045618667,0.014363980253738333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,0,1,0,0,1,0.7013297752307827,0,1
128,2011-11-14,1,0,-0.07907658725622882,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,1,0.7013297752307827,0,1
202,2011-11-14,1,0,0.06555317594372903,-0.34847266630109186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,1,0.8513483729070389,0,1
203,2011-11-14,1,0,0.21018293914368688,-0.7113093128559226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6749412256580684,1,0,0,0,1,1.7534736314166093,0,1
185,2011-11-14,1,0,0.3548127023436447,-0.8668107328079927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7329715909680385,1,0,0,0,1,2.3545548583476505,0,1
195,2011-11-14,1,0,0.49944246554360255,-0.9704783461093729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7910019562780087,1,0,0,0,1,1.1523924044855678,0,1
315,2011-11-14,1,0,0.6440722287435604,-0.8668107328079927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7329715909680385,1,0,0,0,1,2.0535108267691227,0,1
519,2011-11-14,1,0,0.7887019919435182,-0.8668107328079927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7329715909680385,1,0,0,0,1,0.4002857436522538,0,1
489,2011-11-14,1,0,0.9333317551434761,-0.34847266630109186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,1,0.7013297752307827,0,1
302,2011-11-14,1,0,1.077961518343434,-0.5039740862531622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6749412256580684,1,0,0,0,1,0.8513483729070389,0,1
240,2011-11-14,1,0,1.2225912815433917,-0.5039740862531622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6749412256580684,1,0,0,0,1,1.452429599838081,0,1
213,2011-11-14,1,0,1.3672210447433497,-0.5039740862531622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6749412256580684,1,0,0,0,1,1.452429599838081,0,1
113,2011-11-14,1,0,1.5118508079433075,-0.34847266630109186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42116168162345285,1,0,0,0,1,1.452429599838081,0,1
61,2011-11-14,1,0,1.6564805711432653,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,1,0.8513483729070389,0,1
22,2011-11-15,1,0,-1.670003982455765,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,2,1.452429599838081,0,1
10,2011-11-15,1,0,-1.5253742192558073,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,2,0.8513483729070389,0,1
15,2011-11-15,1,0,-1.3807444560558495,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,2,0.4002857436522538,0,1
4,2011-11-15,1,0,-1.2361146928558915,0.2735330135071889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,2,1.1523924044855678,0,1
7,2011-11-15,1,0,-1.0914849296559337,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,1,0,0,0,2,0.8513483729070389,0,1
28,2011-11-15,1,0,-0.9468551664559759,0.2735330135071889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,1,0,0,0,2,0.7013297752307827,0,1
108,2011-11-15,1,0,-0.8022254032560181,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,0,1,0,0,2,-1.2519325032385995,0,1
319,2011-11-15,1,0,-0.6575956400560602,0.2735330135071889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,2,-0.500832678631301,0,1
480,2011-11-15,1,0,-0.5129658768561024,0.2735330135071889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,2,-1.1019139055623428,0,1
200,2011-11-15,1,0,-0.3683361136561445,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,0,1,0,0,2,-1.2519325032385995,0,1
138,2011-11-15,1,0,-0.22370635045618667,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,0,1,0,0,2,0.7013297752307827,0,1
134,2011-11-15,1,0,-0.07907658725622882,0.06619778690442844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32382632930404304,0,1,0,0,2,-0.200795483278788,0,1
176,2011-11-15,1,0,0.06555317594372903,0.2735330135071889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,2,-0.24008619666704767,0,1
153,2011-11-15,1,0,0.21018293914368688,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,0,1,0,2,0.10024854829974054,0,1
147,2011-11-15,1,0,0.3548127023436447,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,2,0.7013297752307827,0,1
191,2011-11-15,1,0,0.49944246554360255,-0.141137439698332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22674956242548427,0,1,0,0,2,-0.8018767102098295,0,1
271,2011-11-15,1,0,0.6440722287435604,0.2735330135071889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12941421010607404,0,1,0,0,2,-0.8018767102098295,0,1
451,2011-11-15,1,0,0.7887019919435182,0.4808682401099487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03207885778666382,0,1,0,0,2,-0.200795483278788,0,1
